accuracy,sparsity,seed,model,dataset,layer_id,layer_name,iterative_spectral_gap,iterative_degree_bound,degree_bound,layer_sparsity,no_weights,no_params
0.3588,0.95,0,Resnet-20,CIFAR-100,11,layer2.1.conv2,0.2192374467849731,-0.0041419062289162,-0.0470510709121745,0.0511067695915699,471.0,9216.0
0.3588,0.95,0,Resnet-20,CIFAR-100,12,layer2.2.conv1,0.2406588792800903,-0.00705723888815,-0.1077183650214554,0.0477430559694767,440.0,9216.0
0.3588,0.95,0,Resnet-20,CIFAR-100,13,layer2.2.conv2,0.5022599697113037,-0.0519919780617157,-0.070731907904265,0.052734375,486.0,9216.0
0.3588,0.95,0,Resnet-20,CIFAR-100,14,layer3.0.conv1,0.2461269497871399,-0.078589577352735,-0.0818427713205282,0.0514865443110466,949.0,18432.0
0.3588,0.95,0,Resnet-20,CIFAR-100,15,layer3.0.conv2,0.2247496843338012,-0.0474991564479245,-0.0405771563131907,0.0484754778444767,1787.0,36864.0
0.3588,0.95,0,Resnet-20,CIFAR-100,16,layer3.0.shortcut.0,,,-0.1799453001094026,0.05224609375,107.0,2048.0
0.3588,0.95,0,Resnet-20,CIFAR-100,17,layer3.1.conv1,0.1468284428119659,-0.0422535287545764,-0.0246758882207106,0.0501302070915699,1848.0,36864.0
0.3588,0.95,0,Resnet-20,CIFAR-100,18,layer3.1.conv2,0.1303248107433319,-0.0432062537829581,-0.0424398466246245,0.0497775599360466,1835.0,36864.0
0.3588,0.95,0,Resnet-20,CIFAR-100,19,layer3.2.conv1,0.1581516563892364,-0.0778841837663919,-0.0568557784892138,0.0508355051279068,1874.0,36864.0
0.3588,0.95,0,Resnet-20,CIFAR-100,20,layer3.2.conv2,0.1654369831085205,-0.0296431851357627,-0.0528350238091102,0.0488823801279068,1802.0,36864.0
0.3588,0.95,0,Resnet-20,CIFAR-100,21,linear,,,-0.122071907628303,0.0445312485098838,285.0,6400.0
0.3952,0.95,1,Resnet-20,CIFAR-100,0,conv1,,,-0.15587109997048,0.0486111119389534,21.0,432.0
0.3952,0.95,1,Resnet-20,CIFAR-100,1,layer1.0.conv1,,,-0.1457114686294618,0.0438368059694767,101.0,2304.0
0.3952,0.95,1,Resnet-20,CIFAR-100,2,layer1.0.conv2,,,-0.1588455183530124,0.0477430559694767,110.0,2304.0
0.3952,0.95,1,Resnet-20,CIFAR-100,3,layer1.1.conv1,,,-0.0880731483047534,0.0494791679084301,114.0,2304.0
0.3952,0.95,1,Resnet-20,CIFAR-100,4,layer1.1.conv2,,,-0.1233742986588171,0.04296875,99.0,2304.0
0.3952,0.95,1,Resnet-20,CIFAR-100,5,layer1.2.conv1,,,-0.0949862282766277,0.0486111119389534,112.0,2304.0
0.3952,0.95,1,Resnet-20,CIFAR-100,6,layer1.2.conv2,,,-0.0642857473275256,0.05078125,117.0,2304.0
0.3952,0.95,1,Resnet-20,CIFAR-100,7,layer2.0.conv1,,,-0.1488356742590658,0.0466579869389534,215.0,4608.0
0.3952,0.95,1,Resnet-20,CIFAR-100,8,layer2.0.conv2,0.3658256530761719,-0.0365800899323571,-0.0533064092554122,0.0542534738779068,500.0,9216.0
0.3952,0.95,1,Resnet-20,CIFAR-100,9,layer2.0.shortcut.0,,,-0.187245226066839,0.048828125,25.0,512.0
0.3952,0.95,1,Resnet-20,CIFAR-100,10,layer2.1.conv1,0.967276692390442,-0.0411659736901479,-0.1068591539638481,0.0506727434694767,467.0,9216.0
0.3952,0.95,1,Resnet-20,CIFAR-100,11,layer2.1.conv2,0.4964022636413574,-0.0372504327305729,-0.0862699479144379,0.0519748255610466,479.0,9216.0
0.3952,0.95,1,Resnet-20,CIFAR-100,12,layer2.2.conv1,0.1429389715194702,-0.0304870900317232,-0.0661298718080663,0.0496961809694767,458.0,9216.0
0.3952,0.95,1,Resnet-20,CIFAR-100,13,layer2.2.conv2,0.0629140138626098,-0.0201251571395817,-0.0713566058423806,0.0509982630610466,470.0,9216.0
0.3952,0.95,1,Resnet-20,CIFAR-100,14,layer3.0.conv1,0.2228782773017883,-0.0895428223240007,-0.0667707342557476,0.04736328125,873.0,18432.0
0.3952,0.95,1,Resnet-20,CIFAR-100,15,layer3.0.conv2,0.2012904644012451,-0.0134864554288923,-0.047453099691073,0.0523003488779068,1928.0,36864.0
0.3952,0.95,1,Resnet-20,CIFAR-100,16,layer3.0.shortcut.0,,,-0.3023075591720878,0.041015625,84.0,2048.0
0.3952,0.95,1,Resnet-20,CIFAR-100,17,layer3.1.conv1,0.1903493702411651,-0.0320949061273553,-0.0549887795850783,0.0500759556889534,1846.0,36864.0
0.3952,0.95,1,Resnet-20,CIFAR-100,18,layer3.1.conv2,0.2306760946909586,-0.0606675547749168,-0.0329890905065908,0.0492892786860466,1817.0,36864.0
0.3952,0.95,1,Resnet-20,CIFAR-100,19,layer3.2.conv1,0.183557113011678,-0.0638708388152266,-0.0293916610773988,0.0499131940305233,1840.0,36864.0
0.3952,0.95,1,Resnet-20,CIFAR-100,20,layer3.2.conv2,0.237792432308197,-0.0441685908103351,-0.0948985516765774,0.0501844622194767,1850.0,36864.0
0.3952,0.95,1,Resnet-20,CIFAR-100,21,linear,,,-0.1493290858074485,0.0471874997019767,302.0,6400.0
0.4185,0.95,2,Resnet-20,CIFAR-100,0,conv1,,,-0.2639306720194729,0.0439814813435077,19.0,432.0
0.4185,0.95,2,Resnet-20,CIFAR-100,1,layer1.0.conv1,,,-0.1178536530960436,0.0442708320915699,102.0,2304.0
0.4185,0.95,2,Resnet-20,CIFAR-100,2,layer1.0.conv2,,,-0.1478391332562616,0.0464409738779068,107.0,2304.0
0.4185,0.95,2,Resnet-20,CIFAR-100,3,layer1.1.conv1,,,-0.1272505001450063,0.0477430559694767,110.0,2304.0
0.4185,0.95,2,Resnet-20,CIFAR-100,4,layer1.1.conv2,,,-0.1432892506801129,0.0490451380610466,113.0,2304.0
0.4185,0.95,2,Resnet-20,CIFAR-100,5,layer1.2.conv1,,,-0.0952258450057366,0.046875,108.0,2304.0
0.4185,0.95,2,Resnet-20,CIFAR-100,6,layer1.2.conv2,,,-0.2061838329419091,0.0407986119389534,94.0,2304.0
0.4185,0.95,2,Resnet-20,CIFAR-100,7,layer2.0.conv1,,,-0.1342037202565472,0.0538194440305233,248.0,4608.0
0.4185,0.95,2,Resnet-20,CIFAR-100,8,layer2.0.conv2,0.370518684387207,-0.1169598348331631,-0.0867962074665231,0.046875,432.0,9216.0
0.4185,0.95,2,Resnet-20,CIFAR-100,9,layer2.0.shortcut.0,,,-0.0830711510014739,0.056640625,29.0,512.0
0.4185,0.95,2,Resnet-20,CIFAR-100,10,layer2.1.conv1,1.087529540061951,-0.0595273711348788,-0.1148598614878585,0.0462239570915699,426.0,9216.0
0.4185,0.95,2,Resnet-20,CIFAR-100,11,layer2.1.conv2,0.2601854801177978,-0.0547127875308362,-0.1010303464751526,0.0483940988779068,446.0,9216.0
0.4185,0.95,2,Resnet-20,CIFAR-100,12,layer2.2.conv1,0.5797001123428345,-0.0329019748478904,-0.0457520850962464,0.0492621511220932,454.0,9216.0
0.4185,0.95,2,Resnet-20,CIFAR-100,13,layer2.2.conv2,0.0456094741821289,-0.0656255158987391,-0.0647465253907803,0.0525173619389534,484.0,9216.0
0.4185,0.95,2,Resnet-20,CIFAR-100,14,layer3.0.conv1,0.0446454286575317,-0.0621076396589102,-0.0617177470018567,0.0509440116584301,939.0,18432.0
0.4185,0.95,2,Resnet-20,CIFAR-100,15,layer3.0.conv2,0.2130379974842071,-0.0617526672695791,-0.024461668022984,0.0518663190305233,1912.0,36864.0
0.4185,0.95,2,Resnet-20,CIFAR-100,16,layer3.0.shortcut.0,,,-0.1840171586751967,0.04931640625,101.0,2048.0
0.4185,0.95,2,Resnet-20,CIFAR-100,17,layer3.1.conv1,0.1470245420932769,-0.0495442385253978,-0.0366637896182613,0.0493977852165699,1821.0,36864.0
0.4185,0.95,2,Resnet-20,CIFAR-100,18,layer3.1.conv2,0.1884548664093017,-0.0510545895017655,-0.0566763535733404,0.0494249127805233,1822.0,36864.0
0.4185,0.95,2,Resnet-20,CIFAR-100,19,layer3.2.conv1,0.3042433559894562,-0.0425004125228619,-0.0369127682539353,0.0498860664665699,1839.0,36864.0
0.4185,0.95,2,Resnet-20,CIFAR-100,20,layer3.2.conv2,0.2206946909427642,-0.0385073781021069,-0.0340719274132938,0.0518120676279068,1910.0,36864.0
0.4185,0.95,2,Resnet-20,CIFAR-100,21,linear,,,-0.1407746180763078,0.0496875010430812,318.0,6400.0
0.4773,0.95,0,Resnet-20,CIFAR-100,0,conv1,,,0.3303476872977908,0.4537037014961242,196.0,432.0
0.4773,0.95,0,Resnet-20,CIFAR-100,1,layer1.0.conv1,0.5500192642211914,0.067344007257351,0.0732927275478927,0.1401909738779068,323.0,2304.0
0.4773,0.95,0,Resnet-20,CIFAR-100,2,layer1.0.conv2,0.4484208822250366,0.1075002304423453,0.018118775529156,0.1236979141831398,285.0,2304.0
0.4773,0.95,0,Resnet-20,CIFAR-100,3,layer1.1.conv1,0.7674904465675354,0.0682214872807595,0.0672186332681132,0.1323784738779068,305.0,2304.0
0.4773,0.95,0,Resnet-20,CIFAR-100,4,layer1.1.conv2,0.3094940781593323,0.0857258446005285,0.0588519649011905,0.1354166716337204,312.0,2304.0
0.4773,0.95,0,Resnet-20,CIFAR-100,5,layer1.2.conv1,0.2414069175720214,0.0910585000171615,0.0282775027655696,0.1267361044883728,292.0,2304.0
0.4773,0.95,0,Resnet-20,CIFAR-100,6,layer1.2.conv2,0.1227244138717651,0.083514011664735,0.0140470809526168,0.1241319477558136,286.0,2304.0
0.4773,0.95,0,Resnet-20,CIFAR-100,7,layer2.0.conv1,0.2970382571220398,0.020027453218169,-0.0027860338691318,0.0861545130610466,397.0,4608.0
0.4773,0.95,0,Resnet-20,CIFAR-100,8,layer2.0.conv2,0.385992169380188,-0.044912686307969,-0.0683700830882656,0.0593532994389534,547.0,9216.0
0.4773,0.95,0,Resnet-20,CIFAR-100,9,layer2.0.shortcut.0,2.600094079971313,0.5582416210638149,0.5467473510079691,0.763671875,391.0,512.0
0.4773,0.95,0,Resnet-20,CIFAR-100,10,layer2.1.conv1,0.0991309285163879,-0.0309532058715579,-0.0755996364358051,0.0633680522441864,584.0,9216.0
0.4773,0.95,0,Resnet-20,CIFAR-100,11,layer2.1.conv2,0.2506395578384399,-0.0105349551177017,-0.0603231844177967,0.0631510391831398,582.0,9216.0
0.4773,0.95,0,Resnet-20,CIFAR-100,12,layer2.2.conv1,0.2765821814537048,-0.0070000033046844,-0.0744045773694887,0.064453125,594.0,9216.0
0.4773,0.95,0,Resnet-20,CIFAR-100,13,layer2.2.conv2,0.2060869932174682,-0.0196701581303181,-0.0520209587407134,0.0575086809694767,530.0,9216.0
0.4773,0.95,0,Resnet-20,CIFAR-100,14,layer3.0.conv1,0.1671434640884399,-0.0725066906168121,-0.0700524984566475,0.0464409738779068,856.0,18432.0
0.4773,0.95,0,Resnet-20,CIFAR-100,15,layer3.0.conv2,0.0313247442245483,-0.0975841950841213,-0.1178997774012056,0.0276421438902616,1019.0,36864.0
0.4773,0.95,0,Resnet-20,CIFAR-100,16,layer3.0.shortcut.0,,,0.2499025516709723,0.36767578125,753.0,2048.0
0.4773,0.95,0,Resnet-20,CIFAR-100,17,layer3.1.conv1,0.0722377300262451,-0.1606249901660734,-0.1476595296447888,0.028401693329215,1047.0,36864.0
0.4773,0.95,0,Resnet-20,CIFAR-100,18,layer3.1.conv2,0.0638409852981567,-0.0907134325599407,-0.0795865433432783,0.02880859375,1062.0,36864.0
0.4773,0.95,0,Resnet-20,CIFAR-100,19,layer3.2.conv1,0.0383908748626709,-0.0725200630604414,-0.1373429854255794,0.0277506504207849,1023.0,36864.0
0.4773,0.95,0,Resnet-20,CIFAR-100,20,layer3.2.conv2,0.2642664909362793,-0.0797817951102299,-0.1039052437332035,0.0275607630610466,1016.0,36864.0
0.4773,0.95,0,Resnet-20,CIFAR-100,21,linear,,,0.1141693747768792,0.1981250047683715,1268.0,6400.0
0.4681,0.95,1,Resnet-20,CIFAR-100,0,conv1,1.5765459537506104,0.3295316561972897,0.319029236797471,0.4675925970077514,202.0,432.0
0.4681,0.95,1,Resnet-20,CIFAR-100,1,layer1.0.conv1,0.2981404860814412,0.1051858558076458,0.0018019415102878,0.1375868022441864,317.0,2304.0
0.4681,0.95,1,Resnet-20,CIFAR-100,2,layer1.0.conv2,0.630234956741333,0.0783144126947121,0.0483959439897142,0.1215277761220932,280.0,2304.0
0.4681,0.95,1,Resnet-20,CIFAR-100,3,layer1.1.conv1,0.7938641905784607,0.0887901540944196,0.034095914715541,0.1371527761220932,316.0,2304.0
0.4681,0.95,1,Resnet-20,CIFAR-100,4,layer1.1.conv2,0.3016276359558105,0.0910867370218841,0.0047161501816941,0.1345486044883728,310.0,2304.0
0.4681,0.95,1,Resnet-20,CIFAR-100,5,layer1.2.conv1,0.2229112982749939,0.0397560005456313,0.0166634165784658,0.1310763955116272,302.0,2304.0
0.4681,0.95,1,Resnet-20,CIFAR-100,6,layer1.2.conv2,0.2946547865867615,0.0647712453825075,0.0249532587815945,0.1302083283662796,300.0,2304.0
0.4681,0.95,1,Resnet-20,CIFAR-100,7,layer2.0.conv1,0.0816525220870971,0.0394337887049615,-0.0341643874615445,0.0870225727558136,401.0,4608.0
0.4681,0.95,1,Resnet-20,CIFAR-100,8,layer2.0.conv2,0.2746812701225281,-0.0157582843110756,-0.0495026161901644,0.0618489570915699,570.0,9216.0
0.4681,0.95,1,Resnet-20,CIFAR-100,9,layer2.0.shortcut.0,,,0.6079032204109323,0.798828125,409.0,512.0
0.4681,0.95,1,Resnet-20,CIFAR-100,10,layer2.1.conv1,0.4121695756912231,-0.0725807839726658,-0.0372229636932263,0.0629340261220932,580.0,9216.0
0.4681,0.95,1,Resnet-20,CIFAR-100,11,layer2.1.conv2,0.3378178477287292,-0.0357737156735666,-0.0553403920459689,0.0617404505610466,569.0,9216.0
0.4681,0.95,1,Resnet-20,CIFAR-100,12,layer2.2.conv1,0.1561630368232727,-0.0044021257332987,-0.0747969386791262,0.0593532994389534,547.0,9216.0
0.4681,0.95,1,Resnet-20,CIFAR-100,13,layer2.2.conv2,0.1257599592208862,0.0003146104906576,-0.0676866641978356,0.0618489570915699,570.0,9216.0
0.4681,0.95,1,Resnet-20,CIFAR-100,14,layer3.0.conv1,0.1147084832191467,-0.056328975388985,-0.0616169024225033,0.0447048619389534,824.0,18432.0
0.4681,0.95,1,Resnet-20,CIFAR-100,15,layer3.0.conv2,0.1390458345413208,-0.1062107540043538,-0.1064216794939944,0.028401693329215,1047.0,36864.0
0.4681,0.95,1,Resnet-20,CIFAR-100,16,layer3.0.shortcut.0,,,0.2196038427111871,0.36572265625,749.0,2048.0
0.4681,0.95,1,Resnet-20,CIFAR-100,17,layer3.1.conv1,0.1401524543762207,-0.0846328661213238,-0.1227336873653635,0.0274793840944767,1013.0,36864.0
0.4681,0.95,1,Resnet-20,CIFAR-100,18,layer3.1.conv2,0.3168580532073974,-0.0860353758573422,-0.0938353200764599,0.0292154941707849,1077.0,36864.0
0.4681,0.95,1,Resnet-20,CIFAR-100,19,layer3.2.conv1,0.2543535232543945,-0.0991551581338138,-0.0880720022781792,0.029866537079215,1101.0,36864.0
0.4681,0.95,1,Resnet-20,CIFAR-100,20,layer3.2.conv2,0.2204257845878601,-0.0889046709647937,-0.0934347999242538,0.030517578125,1125.0,36864.0
0.4681,0.95,1,Resnet-20,CIFAR-100,21,linear,,,0.1252435351298722,0.205312505364418,1314.0,6400.0
0.4703,0.95,2,Resnet-20,CIFAR-100,0,conv1,1.7370355129241943,0.3647530613640471,0.3244449952106197,0.4722222089767456,204.0,432.0
0.4703,0.95,2,Resnet-20,CIFAR-100,1,layer1.0.conv1,0.2141034603118896,0.0760020325830915,-0.0055036221746005,0.1280381977558136,295.0,2304.0
0.4703,0.95,2,Resnet-20,CIFAR-100,2,layer1.0.conv2,0.4126060605049133,0.1027007208012046,0.0234146710532738,0.1258680522441864,290.0,2304.0
0.4703,0.95,2,Resnet-20,CIFAR-100,3,layer1.1.conv1,0.3967025279998779,0.1011206579438604,0.0149440422492072,0.1354166716337204,312.0,2304.0
0.4703,0.95,2,Resnet-20,CIFAR-100,4,layer1.1.conv2,0.2560949325561523,0.0444885531430086,0.0277334770573666,0.1302083283662796,300.0,2304.0
0.4703,0.95,2,Resnet-20,CIFAR-100,5,layer1.2.conv1,0.230536937713623,0.0650421343282008,0.0574359958456744,0.1336805522441864,308.0,2304.0
0.4703,0.95,2,Resnet-20,CIFAR-100,6,layer1.2.conv2,0.375693678855896,0.1246840685374827,0.0387220532585386,0.1328125,306.0,2304.0
0.4703,0.95,2,Resnet-20,CIFAR-100,7,layer2.0.conv1,0.3522254228591919,-0.0345115905278514,-0.0004170917086029,0.0991753488779068,457.0,4608.0
0.4703,0.95,2,Resnet-20,CIFAR-100,8,layer2.0.conv2,0.1714934110641479,-0.0358038867753557,-0.0407213465682774,0.0597873255610466,551.0,9216.0
0.4703,0.95,2,Resnet-20,CIFAR-100,9,layer2.0.shortcut.0,1.746675968170166,0.5487909759870172,0.5420872097206741,0.767578125,393.0,512.0
0.4703,0.95,2,Resnet-20,CIFAR-100,10,layer2.1.conv1,0.2051259279251098,-0.025276960751681,-0.0755857021025049,0.0542534738779068,500.0,9216.0
0.4703,0.95,2,Resnet-20,CIFAR-100,11,layer2.1.conv2,0.0934461951255798,-0.0066821563007898,-0.0377694484081896,0.0613064244389534,565.0,9216.0
0.4703,0.95,2,Resnet-20,CIFAR-100,12,layer2.2.conv1,0.1950387954711914,-0.0220733170236112,-0.0520215459894256,0.0614149309694767,566.0,9216.0
0.4703,0.95,2,Resnet-20,CIFAR-100,13,layer2.2.conv2,0.1639999151229858,0.0053954437212821,-0.0565872245239935,0.0625,576.0,9216.0
0.4703,0.95,2,Resnet-20,CIFAR-100,14,layer3.0.conv1,0.036319613456726,-0.0681343686366135,-0.1215361493524358,0.0422092005610466,778.0,18432.0
0.4703,0.95,2,Resnet-20,CIFAR-100,15,layer3.0.conv2,0.0614480972290039,-0.0782738127044402,-0.0839581515318959,0.028157552704215,1038.0,36864.0
0.4703,0.95,2,Resnet-20,CIFAR-100,16,layer3.0.shortcut.0,,,0.2309283529896541,0.373046875,764.0,2048.0
0.4703,0.95,2,Resnet-20,CIFAR-100,17,layer3.1.conv1,0.19344162940979,-0.1347651077775261,-0.1037962534575965,0.0273166224360466,1007.0,36864.0
0.4703,0.95,2,Resnet-20,CIFAR-100,18,layer3.1.conv2,0.0536665320396423,-0.0845034544256902,-0.1184589993013623,0.02783203125,1026.0,36864.0
0.4703,0.95,2,Resnet-20,CIFAR-100,19,layer3.2.conv1,0.0440500974655151,-0.0734405908789952,-0.1159978003958603,0.029622396454215,1092.0,36864.0
0.4703,0.95,2,Resnet-20,CIFAR-100,20,layer3.2.conv2,0.0790362954139709,-0.0766616511738754,-0.1183880304210091,0.0279676653444767,1031.0,36864.0
0.4703,0.95,2,Resnet-20,CIFAR-100,21,linear,,,0.1029968717823129,0.213906243443489,1369.0,6400.0
0.4739,0.95,0,Resnet-20,CIFAR-100,0,conv1,,,0.3355399531711273,0.4583333432674408,198.0,432.0
0.4739,0.95,0,Resnet-20,CIFAR-100,1,layer1.0.conv1,0.0930707454681396,0.0731902944628752,0.0634879313487808,0.1414930522441864,326.0,2304.0
0.4739,0.95,0,Resnet-20,CIFAR-100,2,layer1.0.conv2,0.4298043251037597,0.1027167710873621,0.0167268296198985,0.1254340261220932,289.0,2304.0
0.4739,0.95,0,Resnet-20,CIFAR-100,3,layer1.1.conv1,0.4539233446121216,0.040288454708598,0.0590651463370488,0.1341145783662796,309.0,2304.0
0.4739,0.95,0,Resnet-20,CIFAR-100,4,layer1.1.conv2,0.21211838722229,0.1214160203791198,0.0648366275243754,0.1375868022441864,317.0,2304.0
0.4739,0.95,0,Resnet-20,CIFAR-100,5,layer1.2.conv1,0.7221541404724121,0.0478699622802792,0.0331145400762602,0.1293402761220932,298.0,2304.0
0.4739,0.95,0,Resnet-20,CIFAR-100,6,layer1.2.conv2,0.3016837835311889,0.0820655064912884,0.022556366313135,0.1254340261220932,289.0,2304.0
0.4739,0.95,0,Resnet-20,CIFAR-100,7,layer2.0.conv1,0.1358803510665893,0.0200274532181684,-0.0027860338691284,0.0861545130610466,397.0,4608.0
0.4739,0.95,0,Resnet-20,CIFAR-100,8,layer2.0.conv2,0.3159586787223816,-0.0466986330772537,-0.0619206596946763,0.0600043386220932,553.0,9216.0
0.4739,0.95,0,Resnet-20,CIFAR-100,9,layer2.0.shortcut.0,1.9810259342193604,0.5537964734816766,0.5595196629014719,0.771484375,395.0,512.0
0.4739,0.95,0,Resnet-20,CIFAR-100,10,layer2.1.conv1,0.2352443933486938,-0.0418939857830309,-0.0667693418909894,0.0639105886220932,589.0,9216.0
0.4739,0.95,0,Resnet-20,CIFAR-100,11,layer2.1.conv2,0.2233713865280151,-0.0235528176604459,-0.0545733534193408,0.0639105886220932,589.0,9216.0
0.4739,0.95,0,Resnet-20,CIFAR-100,12,layer2.2.conv1,0.2991960644721985,0.0004708337011888,-0.0726672383959284,0.0651041641831398,600.0,9216.0
0.4739,0.95,0,Resnet-20,CIFAR-100,13,layer2.2.conv2,0.1529351472854614,-0.0395523555212409,-0.0578315463354252,0.0580512136220932,535.0,9216.0
0.4739,0.95,0,Resnet-20,CIFAR-100,14,layer3.0.conv1,0.1602665185928344,-0.0894322310085183,-0.0661981509032033,0.0468207448720932,863.0,18432.0
0.4739,0.95,0,Resnet-20,CIFAR-100,15,layer3.0.conv2,0.121506929397583,-0.0936652900595474,-0.1105853021468525,0.0279676653444767,1031.0,36864.0
0.4739,0.95,0,Resnet-20,CIFAR-100,16,layer3.0.shortcut.0,,,0.254735373945583,0.37109375,760.0,2048.0
0.4739,0.95,0,Resnet-20,CIFAR-100,17,layer3.1.conv1,0.0988032817840576,-0.1551692682385209,-0.1481797077084318,0.0286187063902616,1055.0,36864.0
0.4739,0.95,0,Resnet-20,CIFAR-100,18,layer3.1.conv2,0.0864886045455932,-0.072227731358604,-0.0760738812297219,0.029052734375,1071.0,36864.0
0.4739,0.95,0,Resnet-20,CIFAR-100,19,layer3.2.conv1,0.0564938783645629,-0.0688234218092254,-0.1443796506554288,0.027913412079215,1029.0,36864.0
0.4739,0.95,0,Resnet-20,CIFAR-100,20,layer3.2.conv2,0.0778660774230957,-0.0828976367993075,-0.103091215056485,0.0278862845152616,1028.0,36864.0
0.4739,0.95,0,Resnet-20,CIFAR-100,21,linear,,,0.1144721710508396,0.19921875,1275.0,6400.0
0.4714,0.95,1,Resnet-20,CIFAR-100,0,conv1,1.1087723970413208,0.362681177065657,0.3217831837440172,0.4699074029922485,203.0,432.0
0.4714,0.95,1,Resnet-20,CIFAR-100,1,layer1.0.conv1,0.712534507115682,0.0939417550509538,-0.0027756719742514,0.1380208283662796,318.0,2304.0
0.4714,0.95,1,Resnet-20,CIFAR-100,2,layer1.0.conv2,0.2783650755882263,0.0761542575795546,0.055624144261332,0.1236979141831398,285.0,2304.0
0.4714,0.95,1,Resnet-20,CIFAR-100,3,layer1.1.conv1,1.2369666695594788,0.0700220910220596,0.036841935439557,0.1384548544883728,319.0,2304.0
0.4714,0.95,1,Resnet-20,CIFAR-100,4,layer1.1.conv2,0.1380817294120788,0.102057847554398,0.0160896474467189,0.1371527761220932,316.0,2304.0
0.4714,0.95,1,Resnet-20,CIFAR-100,5,layer1.2.conv1,0.3085741400718689,0.0325490998696594,0.0160754403933218,0.1328125,306.0,2304.0
0.4714,0.95,1,Resnet-20,CIFAR-100,6,layer1.2.conv2,0.3279662132263183,0.0699075299912478,0.0250103994488293,0.1306423544883728,301.0,2304.0
0.4714,0.95,1,Resnet-20,CIFAR-100,7,layer2.0.conv1,,,-0.0232904041205525,0.087890625,405.0,4608.0
0.4714,0.95,1,Resnet-20,CIFAR-100,8,layer2.0.conv2,0.1420238614082336,-0.0118279588369737,-0.0459205466456215,0.0626085102558136,577.0,9216.0
0.4714,0.95,1,Resnet-20,CIFAR-100,9,layer2.0.shortcut.0,,,0.6071093968419052,0.810546875,415.0,512.0
0.4714,0.95,1,Resnet-20,CIFAR-100,10,layer2.1.conv1,0.6140667200088501,-0.0745505939361961,-0.0331669513552653,0.0633680522441864,584.0,9216.0
0.4714,0.95,1,Resnet-20,CIFAR-100,11,layer2.1.conv2,0.180776834487915,-0.0240316389187646,-0.0533874569666632,0.0627170130610466,578.0,9216.0
0.4714,0.95,1,Resnet-20,CIFAR-100,12,layer2.2.conv1,0.1603614091873169,-0.0055399699170082,-0.0739740336404088,0.0597873255610466,551.0,9216.0
0.4714,0.95,1,Resnet-20,CIFAR-100,13,layer2.2.conv2,0.1486099362373352,-0.0007676399447732,-0.0647344342426898,0.0623914934694767,575.0,9216.0
0.4714,0.95,1,Resnet-20,CIFAR-100,14,layer3.0.conv1,0.0985877513885498,-0.0579949381511191,-0.0714949223126894,0.0454644113779068,838.0,18432.0
0.4714,0.95,1,Resnet-20,CIFAR-100,15,layer3.0.conv2,0.0876060128211975,-0.108624845541808,-0.1046276857688436,0.0285373255610466,1052.0,36864.0
0.4714,0.95,1,Resnet-20,CIFAR-100,16,layer3.0.shortcut.0,,,0.2217374251042752,0.3681640625,754.0,2048.0
0.4714,0.95,1,Resnet-20,CIFAR-100,17,layer3.1.conv1,0.0866484642028808,-0.1066611935407631,-0.122821316479423,0.02783203125,1026.0,36864.0
0.4714,0.95,1,Resnet-20,CIFAR-100,18,layer3.1.conv2,0.2170829772949218,-0.0813144473131553,-0.0847344348403999,0.0295138880610466,1088.0,36864.0
0.4714,0.95,1,Resnet-20,CIFAR-100,19,layer3.2.conv1,0.0743014216423034,-0.093311043813369,-0.0888260910828579,0.0301378034055233,1111.0,36864.0
0.4714,0.95,1,Resnet-20,CIFAR-100,20,layer3.2.conv2,0.1249966025352478,-0.0756006365681203,-0.0987735036289469,0.030843099579215,1137.0,36864.0
0.4714,0.95,1,Resnet-20,CIFAR-100,21,linear,,,0.1267008557554741,0.2064062505960464,1321.0,6400.0
0.4721,0.95,2,Resnet-20,CIFAR-100,0,conv1,1.142958641052246,0.3552079194415415,0.3192646038383515,0.4791666567325592,207.0,432.0
0.4721,0.95,2,Resnet-20,CIFAR-100,1,layer1.0.conv1,0.4723454713821411,0.0700460712709832,-0.0056972909033303,0.1297743022441864,299.0,2304.0
0.4721,0.95,2,Resnet-20,CIFAR-100,2,layer1.0.conv2,0.2290480732917785,0.1049839097789482,0.0297726662459861,0.1271701455116272,293.0,2304.0
0.4721,0.95,2,Resnet-20,CIFAR-100,3,layer1.1.conv1,0.4473835229873657,0.1388779322294533,0.0256154644148147,0.13671875,315.0,2304.0
0.4721,0.95,2,Resnet-20,CIFAR-100,4,layer1.1.conv2,0.2604957818984985,0.0548116734102996,0.0237171221904138,0.1319444477558136,304.0,2304.0
0.4721,0.95,2,Resnet-20,CIFAR-100,5,layer1.2.conv1,0.7231766581535339,0.0639240341428074,0.0604979038992515,0.1345486044883728,310.0,2304.0
0.4721,0.95,2,Resnet-20,CIFAR-100,6,layer1.2.conv2,0.389996588230133,0.1353306306510482,0.0386116975431808,0.1336805522441864,308.0,2304.0
0.4721,0.95,2,Resnet-20,CIFAR-100,7,layer2.0.conv1,0.1121101379394531,-0.0453378457254389,-0.0008589431077096,0.0993923619389534,458.0,4608.0
0.4721,0.95,2,Resnet-20,CIFAR-100,8,layer2.0.conv2,0.1990214586257934,-0.0271574834405361,-0.0377792428286723,0.0602213554084301,555.0,9216.0
