accuracy,pruning,sparsity,model,dataset,seed,layer_id,layer_name,layer_sparsity,nodes,edges,cut-edges,motif,no_connected_components,mean_connected_components,avg_node_strength,1-hop_nei,cut-nodes,k-core,spectral_gap,spectral_radius
0.44,grasp,0.6,Resnet-32,tinyimagenet,0,10,layer1.4.conv2,0.46875,32,255,0,3810,1,32.0,4.34707498550415,8.96875,0,15.0,3.46614933013916,9.376237882588304
0.44,grasp,0.6,Resnet-32,tinyimagenet,0,11,layer2.0.conv1,0.4572482705116272,48,509,0,11639,1,48.0,7.564952214558919,11.604166666666666,0,15.9375,5.434025764465332,18.643702907490997
0.44,grasp,0.6,Resnet-32,tinyimagenet,0,12,layer2.0.conv2,0.4366319477558136,64,1015,0,31188,1,64.0,9.837173759937286,16.859375,0,30.0,7.369509696960449,20.51046471498884
0.44,grasp,0.6,Resnet-32,tinyimagenet,0,13,layer2.0.shortcut.0,0.48828125,48,250,0,2751,1,48.0,2.545043210188548,6.208333333333333,0,6.895833333333333,0.9126152992248536,9.032251278629197
0.44,grasp,0.6,Resnet-32,tinyimagenet,0,14,layer2.1.conv1,0.4287109375,64,1017,0,31310,1,64.0,8.699273228645325,16.890625,0,31.0,6.560853481292725,18.06375581531257
0.44,grasp,0.6,Resnet-32,tinyimagenet,0,15,layer2.1.conv2,0.4403211772441864,64,1019,0,31434,1,64.0,7.716021537780762,16.921875,0,31.0,6.497135639190674,15.693088724725133
0.44,grasp,0.6,Resnet-32,tinyimagenet,0,16,layer2.2.conv1,0.4302300214767456,64,1017,0,31311,1,64.0,8.454604029655457,16.890625,0,30.0,6.242123126983643,17.77725443681883
0.44,grasp,0.6,Resnet-32,tinyimagenet,0,17,layer2.2.conv2,0.4392361044883728,64,1017,0,31314,1,64.0,7.087647646665573,16.890625,0,29.96875,5.843465328216553,14.406499272635044
0.44,grasp,0.6,Resnet-32,tinyimagenet,0,18,layer2.3.conv1,0.4364149272441864,64,1018,0,31373,1,64.0,7.964890718460083,16.90625,0,30.0,6.5285515785217285,16.56440538074494
0.44,grasp,0.6,Resnet-32,tinyimagenet,0,19,layer2.3.conv2,0.4300130307674408,64,1019,0,31434,1,64.0,6.709876298904419,16.921875,0,31.0,5.726790428161621,13.74453210798048
0.44,grasp,0.6,Resnet-32,tinyimagenet,0,20,layer2.4.conv1,0.4263237714767456,64,1016,0,31251,1,64.0,7.716058701276779,16.875,0,29.984375,6.552929878234863,16.152344690338452
0.44,grasp,0.6,Resnet-32,tinyimagenet,0,21,layer2.4.conv2,0.4227430522441864,64,1016,0,31250,1,64.0,6.485320806503296,16.875,0,30.0,5.410679340362549,13.28230738717098
0.44,grasp,0.6,Resnet-32,tinyimagenet,0,22,layer3.0.conv1,0.4135199785232544,96,2034,0,94943,1,96.0,11.198317329088846,22.1875,0,31.854166666666668,9.725123405456545,26.116483783705867
0.44,grasp,0.6,Resnet-32,tinyimagenet,0,23,layer3.0.conv2,0.3897026777267456,128,4054,0,252784,1,128.0,15.489727964624764,32.671875,0,61.0,13.521499633789062,31.51579689927448
0.44,grasp,0.6,Resnet-32,tinyimagenet,0,24,layer3.0.shortcut.0,0.46826171875,96,959,0,20913,1,96.0,3.976686760783196,10.989583333333334,0,13.697916666666666,2.3004605770111084,10.073086391355629
0.44,grasp,0.6,Resnet-32,tinyimagenet,0,25,layer3.1.conv1,0.3879665732383728,128,4048,0,252025,1,128.0,14.560817636549473,32.625,0,61.0,12.680953025817873,29.604774156459328
0.44,grasp,0.6,Resnet-32,tinyimagenet,0,26,layer3.1.conv2,0.3908962607383728,128,4049,0,252160,1,128.0,13.473741309717298,32.6328125,0,60.0,11.91062068939209,27.377614243942293
0.44,grasp,0.6,Resnet-32,tinyimagenet,0,27,layer3.2.conv1,0.3799913227558136,128,4042,0,251283,1,128.0,14.366220256313682,32.578125,0,60.0,12.62947940826416,29.192734527105127
0.44,grasp,0.6,Resnet-32,tinyimagenet,0,28,layer3.2.conv2,0.3765190839767456,128,4041,0,251155,1,128.0,12.985872983932495,32.5703125,0,61.0,11.38886547088623,26.25860132206116
0.44,grasp,0.6,Resnet-32,tinyimagenet,0,29,layer3.3.conv1,0.3805338442325592,128,4054,0,252788,1,128.0,14.626366432756186,32.671875,0,60.0,12.71463108062744,29.62179999186713
0.44,grasp,0.6,Resnet-32,tinyimagenet,0,30,layer3.3.conv2,0.3771701455116272,128,4020,0,248572,1,128.0,13.194421522319317,32.40625,0,59.0,11.574433326721191,26.682668064731207
0.44,grasp,0.6,Resnet-32,tinyimagenet,0,31,layer3.4.conv1,0.3712836503982544,128,4009,0,247217,1,128.0,15.26442339643836,32.3203125,0,59.0,13.327630996704102,30.97747935951476
0.44,grasp,0.6,Resnet-32,tinyimagenet,0,32,layer3.4.conv2,0.3731282651424408,128,4000,0,246089,1,128.0,13.752524186857045,32.25,0,59.0,11.798009872436523,27.77105324944964
0.44,grasp,0.6,Resnet-32,tinyimagenet,0,33,linear,0.4917968809604645,264,6295,0,406231,1,264.0,17.297218449188,24.84469696969697,0,31.08712121212121,14.654656410217283,52.2218813125734
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,0,conv1,0.4699074029922485,19,48,0,408,1,19.0,6.273694490131579,3.526315789473684,0,3.0,6.242542266845703,25.2547018418546
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,1,layer1.0.conv1,0.5013020634651184,32,256,0,3840,1,32.0,6.514819145202637,9.0,0,16.0,4.767748355865479,15.47014528900262
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,2,layer1.0.conv2,0.4865451455116272,32,256,0,3840,1,32.0,5.813919544219971,9.0,0,16.0,4.464817523956299,12.442946492920692
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,3,layer1.1.conv1,0.4800347089767456,32,255,0,3810,1,32.0,6.061579704284668,8.96875,0,15.0,4.53395938873291,13.486715820865642
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,4,layer1.1.conv2,0.4822048544883728,32,256,0,3840,1,32.0,5.749390125274658,9.0,0,16.0,4.305192947387695,12.266169086639646
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,5,layer1.2.conv1,0.4709201455116272,32,255,0,3810,1,32.0,6.120436668395996,8.96875,0,15.0,4.647887706756592,12.702520122164753
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,6,layer1.2.conv2,0.4618055522441864,32,256,0,3840,1,32.0,5.643964767456055,9.0,0,16.0,4.036033153533936,11.61221383757156
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,7,layer1.3.conv1,0.4657118022441864,32,253,0,3751,1,32.0,5.720538139343262,8.90625,0,14.9375,4.13041877746582,12.985521317797208
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,8,layer1.3.conv2,0.4670138955116272,32,255,0,3810,1,32.0,5.004328489303589,8.96875,0,15.0,3.704065561294556,10.69589406467535
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,9,layer1.4.conv1,0.4622395932674408,32,255,0,3810,1,32.0,5.869892120361328,8.96875,0,15.0,4.211892127990723,13.31698663944584
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,10,layer1.4.conv2,0.4552951455116272,32,256,0,3840,1,32.0,4.825295448303223,9.0,0,16.0,3.761101722717285,10.773617033481958
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,11,layer2.0.conv1,0.4535590410232544,48,510,0,11684,1,48.0,7.735745112101237,11.625,0,15.958333333333334,5.214265823364258,18.061642496921053
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,12,layer2.0.conv2,0.4345703125,64,1017,0,31310,1,64.0,9.3404278755188,16.890625,0,31.0,6.789546966552734,19.501176381571685
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,13,layer2.0.shortcut.0,0.466796875,48,239,0,2566,1,48.0,2.920476039250692,5.979166666666667,0,6.854166666666667,1.221445083618164,10.549991750150628
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,14,layer2.1.conv1,0.4327256977558136,64,1021,0,31558,1,64.0,9.235186696052551,16.953125,0,31.0,6.944064617156982,19.215519537596386
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,15,layer2.1.conv2,0.4290364682674408,64,1014,0,31126,1,64.0,8.05117393285036,16.84375,0,30.0,6.710914134979248,16.392366836526776
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,16,layer2.2.conv1,0.4286024272441864,64,1016,0,31250,1,64.0,8.91362053155899,16.875,0,30.0,6.254027366638184,18.366186530084157
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,17,layer2.2.conv2,0.4419487714767456,64,1021,0,31558,1,64.0,7.781558394432068,16.953125,0,31.0,6.328847885131836,15.909867872510947
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,18,layer2.3.conv1,0.4256727397441864,64,1015,0,31187,1,64.0,8.801075875759125,16.859375,0,30.0,7.172356128692627,18.767730480061022
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,19,layer2.3.conv2,0.4265407919883728,64,1019,0,31436,1,64.0,7.20845752954483,16.921875,0,30.0,5.903127670288086,14.598237405949298
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,20,layer2.4.conv1,0.4288194477558136,64,1018,0,31372,1,64.0,8.633231192827225,16.90625,0,31.0,6.838542938232422,17.76865259634331
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,21,layer2.4.conv2,0.4163411557674408,64,1012,0,31005,1,64.0,7.072017669677734,16.8125,0,30.0,5.660799980163574,14.408180829002648
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,22,layer3.0.conv1,0.41357421875,96,2027,0,94295,1,96.0,11.355053146680197,22.11458333333333,0,31.78125,9.77423095703125,26.245197302040893
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,23,layer3.0.conv2,0.3853624165058136,128,4048,0,252032,1,128.0,15.58253945596516,32.625,0,61.0,13.417530059814451,31.613441372801542
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,24,layer3.0.shortcut.0,0.462890625,96,948,0,20516,1,96.0,3.777115672826767,10.875,0,13.71875,2.2609424591064453,9.610879893238153
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,25,layer3.1.conv1,0.3915473222732544,128,4051,0,252404,1,128.0,14.751889610663056,32.6484375,0,60.9921875,12.796098709106444,30.07249204492865
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,26,layer3.1.conv2,0.3889974057674408,128,4055,0,252904,1,128.0,13.699611867778003,32.6796875,0,60.984375,12.06593894958496,27.705687903417296
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,27,layer3.2.conv1,0.3805609941482544,128,4044,0,251546,1,128.0,14.232894882559776,32.59375,0,59.9921875,12.558910369873049,28.84622364741248
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,28,layer3.2.conv2,0.3797200620174408,128,4043,0,251420,1,128.0,13.159777164459229,32.5859375,0,60.0,11.58255386352539,26.667168546791192
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,29,layer3.3.conv1,0.3749728798866272,128,4030,0,249797,1,128.0,14.640232322737576,32.484375,0,59.9921875,12.75844669342041,29.599230218136416
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,30,layer3.3.conv2,0.3787977397441864,128,4027,0,249433,1,128.0,13.111475826241076,32.4609375,0,59.984375,11.46274471282959,26.540734281811613
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,31,layer3.4.conv1,0.3762478232383728,128,4033,0,250170,1,128.0,14.638180997222662,32.5078125,0,60.0,12.73480987548828,29.59676040271124
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,32,layer3.4.conv2,0.3822157084941864,128,4008,0,247086,1,128.0,13.311936603859069,32.3125,0,59.0,11.359614372253418,26.87216712189109
0.4406,grasp,0.6,Resnet-32,tinyimagenet,1,33,linear,0.4892968833446502,264,6263,0,401477,1,264.0,17.211887160936993,24.723484848484848,0,30.49621212121212,14.589200019836426,48.12562456824372
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,0,conv1,0.474537044763565,19,48,0,408,1,19.0,6.458354749177632,3.526315789473684,0,3.0,5.919585227966309,25.809980354905797
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,1,layer1.0.conv1,0.4861111044883728,32,255,0,3810,1,32.0,7.01195240020752,8.96875,0,15.0,5.03354549407959,15.409741616564071
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,2,layer1.0.conv2,0.4596354067325592,32,254,0,3780,1,32.0,6.693133592605591,8.9375,0,15.0,4.926986217498779,13.738076799498796
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,3,layer1.1.conv1,0.4479166567325592,32,255,0,3810,1,32.0,6.644620895385742,8.96875,0,15.0,4.754120349884033,14.43555931083644
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,4,layer1.1.conv2,0.4700520932674408,32,256,0,3840,1,32.0,6.423962116241455,9.0,0,16.0,4.803609371185303,13.378121447286537
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,5,layer1.2.conv1,0.4561631977558136,32,256,0,3840,1,32.0,6.376287937164307,9.0,0,16.0,4.945997714996338,13.85275461924862
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,6,layer1.2.conv2,0.4683159589767456,32,254,0,3780,1,32.0,5.940855979919434,8.9375,0,15.0,4.366490364074707,12.240975283111672
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,7,layer1.3.conv1,0.4596354067325592,32,256,0,3840,1,32.0,6.897225379943848,9.0,0,16.0,4.960959434509277,15.694789030458915
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,8,layer1.3.conv2,0.4518229067325592,32,255,0,3810,1,32.0,5.619611740112305,8.96875,0,15.0,4.373201370239258,12.047426613650387
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,9,layer1.4.conv1,0.4613715410232544,32,254,0,3780,1,32.0,5.667285919189453,8.9375,0,15.0,3.7321295738220215,12.350864542516588
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,10,layer1.4.conv2,0.4626736044883728,32,256,0,3840,1,32.0,4.788416862487793,9.0,0,16.0,3.818974018096924,10.197693265882876
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,11,layer2.0.conv1,0.4631076455116272,48,509,0,11638,1,48.0,7.817509015401204,11.604166666666666,0,15.9375,5.7778801918029785,18.436953893173342
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,12,layer2.0.conv2,0.4306640625,64,1016,0,31250,1,64.0,9.942625761032104,16.875,0,30.0,8.097647666931152,20.439768948661914
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,13,layer2.0.shortcut.0,0.451171875,48,231,0,2360,1,48.0,2.609718839327494,5.8125,0,6.6875,0.9731028079986572,8.375335469515253
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,14,layer2.1.conv1,0.4223090410232544,64,1014,0,31126,1,64.0,8.854652922600508,16.84375,0,30.0,6.5629191398620605,18.443165992916168
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,15,layer2.1.conv2,0.4201388955116272,64,1017,0,31311,1,64.0,7.643236517906189,16.890625,0,30.0,6.415542602539063,15.545268756672932
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,16,layer2.2.conv1,0.4240451455116272,64,1018,0,31372,1,64.0,8.843854427337646,16.90625,0,31.0,7.063231468200684,18.14288672846633
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,17,layer2.2.conv2,0.4294704794883728,64,1015,0,31189,1,64.0,7.508744195103645,16.859375,0,30.0,6.299429416656494,15.293603579924437
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,18,layer2.3.conv1,0.4139539897441864,64,1015,0,31191,1,64.0,8.635695457458496,16.859375,0,30.0,6.204398155212402,17.730977831764296
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,19,layer2.3.conv2,0.4192708432674408,64,1015,0,31188,1,64.0,7.153008043766022,16.859375,0,30.0,5.848085880279541,14.666914150438863
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,20,layer2.4.conv1,0.4115668535232544,64,1014,0,31125,1,64.0,8.651706576347351,16.84375,0,30.0,7.0431976318359375,17.935978290907748
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,21,layer2.4.conv2,0.4113498330116272,64,1016,0,31248,1,64.0,6.947449207305908,16.875,0,31.0,5.716877937316895,14.210780738871383
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,22,layer3.0.conv1,0.4061957597732544,96,2020,0,93643,1,96.0,11.418462951978048,22.041666666666668,0,31.70833333333333,9.779558181762695,26.1840401776605
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,23,layer3.0.conv2,0.3772243857383728,128,4028,0,249543,1,128.0,15.25319599546492,32.46875,0,60.0,13.304619789123535,31.02388909031656
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,24,layer3.0.shortcut.0,0.44140625,96,904,0,18608,1,96.0,3.762344042460124,10.416666666666666,0,12.729166666666666,2.326335906982422,10.112302581926354
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,25,layer3.1.conv1,0.3850911557674408,128,4031,0,249926,1,128.0,14.353499718010426,32.4921875,0,60.0,12.60123062133789,29.274419161816414
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,26,layer3.1.conv2,0.3874240517616272,128,4027,0,249440,1,128.0,13.339886244386436,32.4609375,0,59.0,11.815176010131836,27.160696208653437
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,27,layer3.2.conv1,0.3826225996017456,128,4039,0,250917,1,128.0,14.06467404961586,32.5546875,0,60.0,12.407476425170898,28.5465132345477
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,28,layer3.2.conv2,0.4010688066482544,128,4026,0,249313,1,128.0,12.772848117165267,32.453125,0,58.9921875,11.25175666809082,25.90138093470196
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,29,layer3.3.conv1,0.3727756142616272,128,4024,0,249061,1,128.0,14.254963636398315,32.4375,0,59.0,12.64078426361084,28.93114073545738
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,30,layer3.3.conv2,0.3968912661075592,128,4023,0,248964,1,128.0,12.672938264906406,32.4296875,0,58.9921875,11.096954345703123,25.66811164943205
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,31,layer3.4.conv1,0.3821885883808136,128,4012,0,247596,1,128.0,14.864250868558884,32.34375,0,58.9765625,13.018041610717772,30.12507955744028
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,32,layer3.4.conv2,0.3889431357383728,128,3998,0,245905,1,128.0,13.215722888708116,32.234375,0,57.9765625,11.384570121765137,26.75488522029872
0.4456,grasp,0.6,Resnet-32,tinyimagenet,2,33,linear,0.4756250083446502,264,6088,0,380262,1,264.0,16.885137373299308,24.060606060606062,0,29.45075757575757,14.01324462890625,48.37392968732776
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,0,conv1,0.9837962985038756,19,48,0,408,1,19.0,6.587787828947368,3.526315789473684,0,3.0,7.553705215454102,26.389660518174296
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,1,layer1.0.conv1,0.9084201455116272,32,256,0,3840,1,32.0,6.355430603027344,9.0,0,16.0,5.0055251121521,14.587930992366836
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,2,layer1.0.conv2,0.9157986044883728,32,256,0,3840,1,32.0,6.04890251159668,9.0,0,16.0,4.814858913421631,13.093500564287538
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,3,layer1.1.conv1,0.9140625,32,256,0,3840,1,32.0,5.803670883178711,9.0,0,16.0,4.263506889343262,13.666111007357046
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,4,layer1.1.conv2,0.9175347089767456,32,256,0,3840,1,32.0,5.834850311279297,9.0,0,16.0,4.330333232879639,12.605077945192065
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,5,layer1.2.conv1,0.9157986044883728,32,256,0,3840,1,32.0,6.210811614990234,9.0,0,16.0,4.915646553039551,13.71876442325322
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,6,layer1.2.conv2,0.9123263955116272,32,256,0,3840,1,32.0,6.035236358642578,9.0,0,16.0,4.772237300872803,12.947956382349798
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,7,layer1.3.conv1,0.9144965410232544,32,256,0,3840,1,32.0,6.02777099609375,9.0,0,16.0,5.245673179626465,13.490816706277377
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,8,layer1.3.conv2,0.9131944179534912,32,256,0,3840,1,32.0,5.628505706787109,9.0,0,16.0,4.644347667694092,12.646420243745748
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,9,layer1.4.conv1,0.9058159589767456,32,256,0,3840,1,32.0,7.039436340332031,9.0,0,16.0,6.311777114868164,17.841881220131924
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,10,layer1.4.conv2,0.9188368320465088,32,256,0,3840,1,32.0,5.926849365234375,9.0,0,16.0,4.769388198852539,13.153083758322222
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,11,layer2.0.conv1,0.8311631679534912,48,512,0,11776,1,48.0,8.50365956624349,11.666666666666666,0,16.0,6.554360389709473,20.313347522778244
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,12,layer2.0.conv2,0.6968315839767456,64,1024,0,31744,1,64.0,10.846200942993164,17.0,0,32.0,8.717977523803711,22.584712737048243
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,13,layer2.0.shortcut.0,0.234375,48,120,3,677,2,24.0,1.5770820379257202,3.5,3,3.1666666666666665,0.819709300994873,6.635407895398599
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,14,layer2.1.conv1,0.6867404580116272,64,1024,0,31744,1,64.0,9.738917350769045,17.0,0,32.0,7.864203929901123,20.79366607504109
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,15,layer2.1.conv2,0.6930338740348816,64,1024,0,31744,1,64.0,9.247419357299805,17.0,0,32.0,7.941928863525391,18.947730754873064
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,16,layer2.2.conv1,0.6973741054534912,64,1024,0,31744,1,64.0,10.02024745941162,17.0,0,32.0,8.155448913574219,20.849579262601523
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,17,layer2.2.conv2,0.6888020634651184,64,1024,0,31744,1,64.0,8.703390121459961,17.0,0,32.0,7.48873233795166,17.80203516744838
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,18,layer2.3.conv1,0.6973741054534912,64,1024,0,31744,1,64.0,10.184011459350586,17.0,0,32.0,8.716634750366211,20.93536256215092
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,19,layer2.3.conv2,0.6870659589767456,64,1024,0,31744,1,64.0,8.376054048538208,17.0,0,32.0,7.257718086242676,17.27840325672056
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,20,layer2.4.conv1,0.6960720419883728,64,1024,0,31744,1,64.0,9.95938491821289,17.0,0,32.0,8.295618057250977,20.456041505760897
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,21,layer2.4.conv2,0.6927083134651184,64,1024,0,31744,1,64.0,8.165543556213379,17.0,0,32.0,7.038819313049316,16.602618564821338
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,22,layer3.0.conv1,0.4767252504825592,96,1905,0,85118,5,19.2,11.998180905977884,20.84375,0,30.510416666666668,10.800888061523438,28.40500052767628
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,23,layer3.0.conv2,0.2817925214767456,128,3002,0,159553,17,7.529411764705882,13.515594583004711,24.453125,0,41.6328125,13.325672149658203,32.085336484194
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,24,layer3.0.shortcut.0,0.0009765625,96,2,2,0,94,1.0212765957446808,0.0025431315104166,1.0208333333333333,0,0.0416666666666666,0.0117187425494194,0.1337890625
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,25,layer3.1.conv1,0.2770724892616272,128,2879,0,149826,20,6.4,11.267644874751568,23.4921875,0,39.875,11.544912338256836,27.595027373796885
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,26,layer3.1.conv2,0.2774522602558136,128,2930,0,153099,18,7.111111111111111,10.3997420668602,23.890625,0,41.109375,10.589925765991213,24.867828468488483
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,27,layer3.2.conv1,0.2733832597732544,128,2746,0,139256,22,5.818181818181818,10.899514943361282,22.453125,0,39.625,11.48728370666504,27.18571892566777
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,28,layer3.2.conv2,0.2722710371017456,128,2678,0,134659,23,5.565217391304348,9.839599702507256,21.921875,0,39.0859375,10.406755447387695,24.48500379680843
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,29,layer3.3.conv1,0.2680392861366272,128,2763,1,140581,20,6.4,10.68056334927678,22.5859375,1,38.96875,11.264203071594238,26.680886331524345
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,30,layer3.3.conv2,0.2752007246017456,128,2895,0,149821,18,7.111111111111111,9.614743940532207,23.6171875,0,40.0234375,9.73330307006836,23.117276977705004
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,31,layer3.4.conv1,0.2694227397441864,128,2711,0,136082,22,5.818181818181818,10.387661457061768,22.1796875,0,37.09375,10.898724555969238,26.060127261348384
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,32,layer3.4.conv2,0.28271484375,128,3116,0,168663,13,9.846153846153848,10.21635377779603,25.34375,0,41.09375,9.813304901123049,23.618548348879763
0.4416,synflow,0.6,Resnet-32,tinyimagenet,0,33,linear,0.6021093726158142,264,7707,0,613711,1,264.0,19.329521399104237,30.193181818181817,0,37.49242424242424,17.25124168395996,55.546471771206384
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,0,conv1,0.9814814925193788,19,48,0,408,1,19.0,7.052297491776316,3.526315789473684,0,3.0,7.514576911926269,28.598093699170533
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,1,layer1.0.conv1,0.9123263955116272,32,256,0,3840,1,32.0,7.208026885986328,9.0,0,16.0,5.289155006408691,15.743443797418784
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,2,layer1.0.conv2,0.9223090410232544,32,256,0,3840,1,32.0,6.695653915405273,9.0,0,16.0,5.021330833435059,14.730434091664025
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,3,layer1.1.conv1,0.9114583134651184,32,256,0,3840,1,32.0,5.526542663574219,9.0,0,16.0,3.846249103546143,12.12762526467007
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,4,layer1.1.conv2,0.9184027910232544,32,256,0,3840,1,32.0,5.370689392089844,9.0,0,16.0,4.11272668838501,11.45604246355222
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,5,layer1.2.conv1,0.9223090410232544,32,256,0,3840,1,32.0,5.546234130859375,9.0,0,16.0,4.733985900878906,12.307024017047835
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,6,layer1.2.conv2,0.9097222089767456,32,256,0,3840,1,32.0,5.090564727783203,9.0,0,16.0,4.399413108825684,11.01101938749817
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,7,layer1.3.conv1,0.9214409589767456,32,256,0,3840,1,32.0,6.216838836669922,9.0,0,16.0,5.374184608459473,13.70342053795668
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,8,layer1.3.conv2,0.9166666865348816,32,256,0,3840,1,32.0,5.725856781005859,9.0,0,16.0,4.630269527435303,12.67699856189284
0.4468,synflow,0.6,Resnet-32,tinyimagenet,1,9,layer1.4.conv1,0.9127604365348816,32,256,0,3840,1,32.0,7.276853561401367,9.0,0,16.0,6.049197196960449,18.54123318611697
