accuracy,pruning,sparsity,model,dataset,seed,layer_id,layer_name,layer_sparsity,nodes,edges,cut-edges,motif,no_connected_components,mean_connected_components,avg_node_strength,1-hop_nei,cut-nodes,k-core,spectral_gap,spectral_radius
0.4705,rigl,0.8,CONV-6,tinyimagenet,0,1,convs1.3,0.2417805939912796,640,8913,35,761928,76,8.421052631578947,1.3654219042509794,14.9265625,22,16.49375,1.5412791,12.096010014384314
0.4705,rigl,0.8,CONV-6,tinyimagenet,0,3,convs1.7,0.1805012971162796,704,13308,0,1028581,3,234.66666666666663,1.8916146152398805,19.90340909090909,0,21.413352272727277,1.562568,14.392525308934918
0.4705,rigl,0.8,CONV-6,tinyimagenet,0,4,convs1.10,0.1195271834731102,1280,17625,22,1544511,35,36.57142857142857,1.3267393680289388,14.76953125,17,15.26640625,1.5410364,14.30727673169078
0.4705,rigl,0.8,CONV-6,tinyimagenet,0,6,convs1.14,0.0892435684800148,1408,26319,3,2186970,22,64.0,1.7223024304786867,19.69247159090909,3,20.74715909090909,1.595512,12.113666733575752
0.4705,rigl,0.8,CONV-6,tinyimagenet,0,7,convs1.17,0.0591549351811409,2560,34891,74,3257068,184,13.91304347826087,1.157522660959512,14.629296875,58,14.634375,2.2087374,19.227084381268472
0.4705,rigl,0.8,CONV-6,tinyimagenet,0,9,linear.0,0.279693603515625,4352,293280,31,183634640,79,55.08860759493671,3.5159650368013367,68.38970588235294,30,74.4478400735294,7.518735,39.546252535134585
0.4705,rigl,0.8,CONV-6,tinyimagenet,0,10,linear.3,0.52838134765625,512,34628,0,4767883,1,512.0,6.170856452547014,68.6328125,0,100.9921875,5.06931,13.147927208138526
0.4705,rigl,0.8,CONV-6,tinyimagenet,0,11,linear.6,0.6018750071525574,456,30816,0,4346725,1,456.0,13.537318078310866,68.57894736842105,0,95.46710526315788,9.46313,29.11243450488624
0.4665,rigl,0.8,CONV-6,tinyimagenet,1,0,convs1.0,1.0,91,1728,0,76896,1,91.0,3.57202948318733,19.98901098901099,0,27.0,2.6540842,11.25098396327489
0.4665,rigl,0.8,CONV-6,tinyimagenet,1,1,convs1.3,0.2505425214767456,640,9236,34,829548,47,13.617021276595745,1.366530398465693,15.43125,22,17.475,1.6430056,11.235275447927814
0.4665,rigl,0.8,CONV-6,tinyimagenet,1,3,convs1.7,0.1802029013633728,704,13286,0,1021722,3,234.66666666666663,1.9031174829737707,19.87215909090909,0,21.43323863636364,1.4332095,12.924593651480455
0.4665,rigl,0.8,CONV-6,tinyimagenet,1,4,convs1.10,0.11810302734375,1280,17415,25,1475635,49,26.12244897959184,1.328401660732925,14.60546875,25,15.196875,1.4579302,13.2606210902386
0.4665,rigl,0.8,CONV-6,tinyimagenet,1,6,convs1.14,0.0873277485370636,1408,25754,4,2150238,19,74.10526315789474,1.7094197462905536,19.291193181818183,4,20.61292613636364,1.564525,14.293354726005283
0.4665,rigl,0.8,CONV-6,tinyimagenet,1,7,convs1.17,0.0593007393181324,2560,34977,70,3271899,224,11.428571428571429,1.1420663180295378,14.662890625,65,14.86171875,2.3294678,18.454955048353064
0.4665,rigl,0.8,CONV-6,tinyimagenet,1,9,linear.0,0.2804365158081054,4352,294059,44,184657648,111,39.207207207207205,3.5189683564445557,68.56870404411765,42,74.69370404411765,7.5762405,41.26124341687091
0.4665,rigl,0.8,CONV-6,tinyimagenet,1,10,linear.3,0.5308685302734375,512,34791,0,4812446,1,512.0,6.191843943204731,68.951171875,0,101.146484375,5.1095543,13.171524051650737
0.4665,rigl,0.8,CONV-6,tinyimagenet,1,11,linear.6,0.5995898246765137,456,30699,0,4313983,1,456.0,13.583301209305462,68.32236842105263,0,97.00438596491227,9.608886,29.26495870049057
0.466,rigl,0.8,CONV-6,tinyimagenet,2,0,convs1.0,1.0,91,1728,0,76896,1,91.0,3.5357574014873294,19.98901098901099,0,27.0,2.6378794,11.41286976499887
0.466,rigl,0.8,CONV-6,tinyimagenet,2,1,convs1.3,0.2457682341337204,640,9060,26,800873,68,9.411764705882351,1.402210266329348,15.15625,18,16.79375,1.7317868,10.73373383983479
0.466,rigl,0.8,CONV-6,tinyimagenet,2,3,convs1.7,0.1805284321308136,704,13310,0,992116,4,176.0,1.92135014266453,19.90625,0,21.191761363636363,1.494826,13.37707443349541
0.466,rigl,0.8,CONV-6,tinyimagenet,2,4,convs1.10,0.1204833984375,1280,17766,25,1570069,42,30.476190476190474,1.32955286456272,14.8796875,18,15.49375,1.4898424,14.547259908633713
0.466,rigl,0.8,CONV-6,tinyimagenet,2,6,convs1.14,0.0901726633310318,1408,26593,9,2236509,28,50.285714285714285,1.7362367945130577,19.887073863636363,9,21.1328125,1.5748967,14.150447886966967
0.466,rigl,0.8,CONV-6,tinyimagenet,2,7,convs1.17,0.0592736154794693,2560,34961,80,3369042,192,13.333333333333334,1.1417004926595835,14.656640625,62,14.7546875,2.2913842,19.24620085892667
0.466,rigl,0.8,CONV-6,tinyimagenet,2,9,linear.0,0.2801752090454101,4352,293785,59,184687751,107,40.67289719626168,3.5131930332247387,68.50574448529412,51,74.79457720588235,7.6556134,42.08597565420183
0.466,rigl,0.8,CONV-6,tinyimagenet,2,10,linear.3,0.527679443359375,512,34582,0,4744446,1,512.0,6.149585618637502,68.54296875,0,102.201171875,5.0927515,13.06826263705004
0.466,rigl,0.8,CONV-6,tinyimagenet,2,11,linear.6,0.6032812595367432,456,30888,0,4358939,1,456.0,13.655001799526968,68.73684210526316,0,95.90350877192982,9.664404,29.42032500561316
0.465,itop,0.8,CONV-6,tinyimagenet,0,0,convs1.0,1.0,91,1728,0,76896,1,91.0,3.6501672005915378,19.98901098901099,0,27.0,2.664619,11.1516249801277
0.465,itop,0.8,CONV-6,tinyimagenet,0,1,convs1.3,0.2421061247587204,640,8925,22,712081,78,8.205128205128204,1.4560376135632396,14.9453125,21,16.0765625,1.0405412,10.092714784801176
0.465,itop,0.8,CONV-6,tinyimagenet,0,3,convs1.7,0.1873779296875,704,13815,0,920171,1,704.0,2.0996349929747256,20.623579545454547,0,23.259943181818183,1.3491988,9.942615506242582
0.465,itop,0.8,CONV-6,tinyimagenet,0,4,convs1.10,0.1210801899433136,1280,17854,0,1397223,1,1280.0,1.40438693491742,14.9484375,0,15.453125,1.295218,11.541941469082117
0.465,itop,0.8,CONV-6,tinyimagenet,0,6,convs1.14,0.091766357421875,1408,27063,0,1782756,1,1408.0,1.8357400310818444,20.220880681818183,0,22.793323863636363,1.4028966,10.295647828534568
0.465,itop,0.8,CONV-6,tinyimagenet,0,7,convs1.17,0.0593024343252182,2560,34978,0,2699350,1,2560.0,1.2383449654560537,14.66328125,0,15.030078125,1.4487273,8.702509673442327
0.465,itop,0.8,CONV-6,tinyimagenet,0,9,linear.0,0.2833480834960937,4352,297112,0,183443103,1,4352.0,3.692591426127097,69.27022058823529,0,73.20082720588235,6.8197308,35.73401371888244
0.465,itop,0.8,CONV-6,tinyimagenet,0,10,linear.3,0.5287322998046875,512,34651,0,4673586,1,512.0,6.472859154921025,68.677734375,0,116.951171875,5.413596,13.169247306492055
0.465,itop,0.8,CONV-6,tinyimagenet,0,11,linear.6,0.6001366972923279,456,30727,0,4191642,1,456.0,14.397526629399836,68.38377192982456,0,110.61184210526316,11.32947,29.811538614531266
0.4707,itop,0.8,CONV-6,tinyimagenet,1,0,convs1.0,1.0,91,1728,0,76896,1,91.0,3.7246544046716377,19.98901098901099,0,27.0,2.725889,11.82702014663214
0.4707,itop,0.8,CONV-6,tinyimagenet,1,1,convs1.3,0.2494574636220932,640,9196,8,754901,59,10.847457627118644,1.4544297439977527,15.36875,8,16.125,1.1372002,10.144964337070192
0.4707,itop,0.8,CONV-6,tinyimagenet,1,3,convs1.7,0.1915283203125,704,14121,0,964987,1,704.0,2.0732269801876764,21.05823863636364,0,24.01278409090909,1.2963294,9.72356166189547
0.4707,itop,0.8,CONV-6,tinyimagenet,1,4,convs1.10,0.1245184987783432,1280,18361,0,1477849,1,1280.0,1.4349303744733333,15.34453125,0,16.046875,1.3362145,10.208314131338126
0.4707,itop,0.8,CONV-6,tinyimagenet,1,6,convs1.14,0.0893622487783432,1408,26354,0,1695962,1,1408.0,1.795745870267803,19.717329545454547,0,22.05965909090909,1.3526956,9.195135936323888
0.4707,itop,0.8,CONV-6,tinyimagenet,1,7,convs1.17,0.0607757568359375,2560,35847,0,2826015,1,2560.0,1.2509846411645411,15.002734375,0,15.3046875,1.4249909,9.169456248747329
0.4707,itop,0.8,CONV-6,tinyimagenet,1,9,linear.0,0.2838134765625,4352,297600,0,184042430,1,4352.0,3.706323901383097,69.38235294117646,0,73.25160845588235,6.820511,35.85460153311847
0.4707,itop,0.8,CONV-6,tinyimagenet,1,10,linear.3,0.5169525146484375,512,33879,0,4468544,1,512.0,6.364174799760804,67.169921875,0,112.962890625,5.3107924,12.956748109768286
0.4707,itop,0.8,CONV-6,tinyimagenet,1,11,linear.6,0.592968761920929,456,30360,0,4092263,1,456.0,14.488088631316236,67.57894736842105,0,108.6030701754386,11.358978,29.921622842317998
0.4621,itop,0.8,CONV-6,tinyimagenet,2,0,convs1.0,1.0,91,1728,0,76896,1,91.0,3.675042504792685,19.98901098901099,0,27.0,2.788103,12.180752049537684
0.4621,itop,0.8,CONV-6,tinyimagenet,2,1,convs1.3,0.2374403178691864,640,8753,0,683707,73,8.767123287671232,1.4263705739751458,14.6765625,0,15.4734375,1.0094657,11.22778879024676
0.4621,itop,0.8,CONV-6,tinyimagenet,2,3,convs1.7,0.1797553151845932,704,13253,0,848714,1,704.0,2.041853590614416,19.82528409090909,0,22.342329545454547,1.2438123,9.3719246679695
0.4621,itop,0.8,CONV-6,tinyimagenet,2,4,convs1.10,0.1224500834941864,1280,18056,0,1436630,1,1280.0,1.4198257512412966,15.10625,0,15.6234375,1.2894335,11.68717162464169
0.4621,itop,0.8,CONV-6,tinyimagenet,2,6,convs1.14,0.088592529296875,1408,26127,0,1657605,1,1408.0,1.7654564398425547,19.556107954545453,0,21.915482954545453,1.3124032,7.750386681722226
0.4621,itop,0.8,CONV-6,tinyimagenet,2,7,convs1.17,0.0602247454226017,2560,35522,0,2789383,1,2560.0,1.245662056468427,14.87578125,0,15.16484375,1.458906,9.960570804049691
0.4621,itop,0.8,CONV-6,tinyimagenet,2,9,linear.0,0.2791671752929687,4352,292728,0,178104089,1,4352.0,3.6498895719756974,68.26286764705883,0,72.15946691176471,6.7088823,37.38173033710903
0.4621,itop,0.8,CONV-6,tinyimagenet,2,10,linear.3,0.5260162353515625,512,34473,0,4624722,1,512.0,6.455343129346147,68.330078125,0,116.90625,5.420284,13.105108720762928
0.4621,itop,0.8,CONV-6,tinyimagenet,2,11,linear.6,0.6124023199081421,456,31355,0,4365430,1,456.0,14.575969091894336,69.7609649122807,0,113.55263157894736,11.405384,30.1351918749862
0.4675,dsr,0.8,CONV-6,tinyimagenet,0,0,convs1.0,0.8877314925193787,91,1534,0,61797,5,18.2,3.5883158366758745,17.857142857142858,0,24.307692307692307,2.9556441,11.01861675822473
0.4675,dsr,0.8,CONV-6,tinyimagenet,0,1,convs1.3,0.4755588173866272,640,17531,3,2702143,38,16.842105263157894,1.8351347975432872,28.3921875,3,31.1328125,1.9268725,12.656197586696754
0.4675,dsr,0.8,CONV-6,tinyimagenet,0,3,convs1.7,0.5050727128982544,704,37238,0,6613521,1,704.0,3.3390612668273123,53.89488636363637,0,64.5340909090909,2.745718,12.520640079378984
0.4675,dsr,0.8,CONV-6,tinyimagenet,0,4,convs1.10,0.3456081748008728,1280,50962,0,11281343,1,1280.0,2.3747943486087024,40.8140625,0,44.5515625,2.77131,16.049703704345458
0.4675,dsr,0.8,CONV-6,tinyimagenet,0,6,convs1.14,0.2435947060585022,1408,71839,0,12328539,1,1408.0,2.9206252037970857,52.02201704545455,0,62.05823863636363,2.748038,12.06649921895032
0.4675,dsr,0.8,CONV-6,tinyimagenet,0,7,convs1.17,0.1595425009727478,2560,94102,0,19256005,1,2560.0,1.9689607232343405,37.75859375,0,41.119140625,2.4358587,13.723914944129517
0.4675,dsr,0.8,CONV-6,tinyimagenet,0,9,linear.0,0.1249217987060546,4352,130990,0,35692709,1,4352.0,1.5403402797220385,31.098805147058822,0,32.305836397058826,2.437771,16.26768006292265
0.4675,dsr,0.8,CONV-6,tinyimagenet,0,10,linear.3,0.9698486328125,512,63560,0,15719203,1,512.0,7.126355735352263,125.140625,0,240.0,6.1640635,14.419950425834196
0.4675,dsr,0.8,CONV-6,tinyimagenet,0,11,linear.6,0.9999218583106996,456,51196,0,11620584,1,456.0,18.452180868439505,113.2719298245614,0,199.99122807017545,15.882145,37.78723258520145
0.4642,dsr,0.8,CONV-6,tinyimagenet,1,0,convs1.0,0.9027777910232544,91,1560,0,63657,4,22.75,3.535698014301258,18.142857142857142,0,24.63736263736264,2.6986613,10.911022510664562
0.4642,dsr,0.8,CONV-6,tinyimagenet,1,1,convs1.3,0.4873046875,640,17964,0,2828505,28,22.857142857142858,1.8896327819675207,29.06875,0,32.0703125,1.839999,13.62168589449406
0.4642,dsr,0.8,CONV-6,tinyimagenet,1,3,convs1.7,0.5147840976715088,704,37954,0,6863835,1,704.0,3.4207071260633795,54.91193181818182,0,65.8622159090909,2.8781064,12.864676189356306
0.4642,dsr,0.8,CONV-6,tinyimagenet,1,4,convs1.10,0.3386976420879364,1280,49943,0,10843881,1,1280.0,2.3706855651922525,40.01796875,0,43.659375,2.7498498,18.145709861161706
0.4642,dsr,0.8,CONV-6,tinyimagenet,1,6,convs1.14,0.2415635883808136,1408,71240,0,12119990,1,1408.0,2.9270367751913997,51.59659090909091,0,61.43323863636363,2.727663,11.110224081554502
0.4642,dsr,0.8,CONV-6,tinyimagenet,1,7,convs1.17,0.1562822163105011,2560,92179,0,18469152,1,2560.0,1.9750139812473209,37.007421875,0,40.2359375,2.4403818,13.55184823032151
0.4642,dsr,0.8,CONV-6,tinyimagenet,1,9,linear.0,0.1232013702392578,4352,129186,0,34693256,1,4352.0,1.5514236895970124,30.684283088235293,0,31.799862132352946,2.4615388,17.07379225318433
0.4642,dsr,0.8,CONV-6,tinyimagenet,1,10,linear.3,0.9656982421875,512,63288,0,15584807,1,512.0,7.298620637040585,124.609375,0,239.0,6.3256645,14.737257137116645
0.4642,dsr,0.8,CONV-6,tinyimagenet,1,11,linear.6,0.9998828172683716,456,51194,0,11619676,1,456.0,18.511067222869187,113.26754385964912,0,199.98684210526315,15.892113,37.8936047424362
0.4759,dsr,0.8,CONV-6,tinyimagenet,2,0,convs1.0,0.8912037014961243,91,1540,0,62018,4,22.75,3.6268370348018606,17.923076923076923,0,24.46153846153846,2.7439961,11.166127351059965
0.4759,dsr,0.8,CONV-6,tinyimagenet,2,1,convs1.3,0.4930555522441864,640,18176,0,2890107,28,22.857142857142858,1.9417361250147225,29.4,0,32.1671875,1.8910527,13.37493983073172
0.4759,dsr,0.8,CONV-6,tinyimagenet,2,3,convs1.7,0.5206162929534912,704,38384,0,7023469,1,704.0,3.5106845442205667,55.52272727272727,0,66.578125,2.9586835,13.023149679894736
0.4759,dsr,0.8,CONV-6,tinyimagenet,2,4,convs1.10,0.3485853374004364,1280,51401,0,11469454,1,1280.0,2.4835268136113884,41.15703125,0,44.878125,2.8954906,17.575912605472634
0.4759,dsr,0.8,CONV-6,tinyimagenet,2,6,convs1.14,0.2393086701631546,1408,70575,0,11893408,1,1408.0,2.997128287584267,51.12428977272727,0,61.10795454545455,2.8427129,12.014032332244309
0.4759,dsr,0.8,CONV-6,tinyimagenet,2,7,convs1.17,0.1534305214881897,2560,90497,0,17806516,1,2560.0,1.9786841017194088,36.350390625,0,39.4859375,2.441964,14.075680676861523
0.4759,dsr,0.8,CONV-6,tinyimagenet,2,9,linear.0,0.1196546554565429,4352,125467,0,32749055,1,4352.0,1.5477152480195988,29.82973345588235,0,30.93129595588235,2.4372935,17.55245185922032
0.4759,dsr,0.8,CONV-6,tinyimagenet,2,10,linear.3,0.96246337890625,512,63076,0,15480734,1,512.0,7.524201957276091,124.1953125,0,237.0,6.561002,15.195278594595957
0.4759,dsr,0.8,CONV-6,tinyimagenet,2,11,linear.6,0.9988867044448853,456,51143,0,11596536,1,456.0,18.46162830868311,113.15570175438596,0,199.875,15.874311,37.79501371534778
0.446,grasp,0.6,CONV-6,tinyimagenet,0,0,convs1.0,0.4988425970077514,91,862,0,18955,1,91.0,8.294764759776356,10.472527472527473,0,13.186813186813186,5.187994,24.859087170198755
0.446,grasp,0.6,CONV-6,tinyimagenet,0,1,convs1.3,0.4517143964767456,640,16652,0,2403720,1,640.0,6.114362866058945,27.01875,0,29.153125,6.572457,41.87634314051173
0.446,grasp,0.6,CONV-6,tinyimagenet,0,3,convs1.7,0.4459906816482544,704,32882,0,5148135,1,704.0,10.2786748661575,47.70738636363637,0,57.11647727272727,9.200723,36.74266971946673
0.446,grasp,0.6,CONV-6,tinyimagenet,0,4,convs1.10,0.4344685971736908,1280,64065,0,17791328,1,1280.0,9.276463392190635,51.05078125,0,55.94921875,11.864274,57.88474725591178
0.446,grasp,0.6,CONV-6,tinyimagenet,0,6,convs1.14,0.4232008159160614,1408,124807,0,37150253,1,1408.0,15.307818913239648,89.64133522727273,0,108.37357954545456,16.333946,57.18292416982838
0.446,grasp,0.6,CONV-6,tinyimagenet,0,7,convs1.17,0.3988325297832489,2560,235241,0,120089966,1,2560.0,13.845591264637187,92.891015625,0,102.4328125,20.054771,79.69130832866023
0.446,grasp,0.6,CONV-6,tinyimagenet,0,9,linear.0,0.3735389709472656,4352,391684,0,318638496,1,4352.0,12.219453904175143,91.00091911764706,0,96.15326286764706,22.7801,122.60351663099932
0.446,grasp,0.6,CONV-6,tinyimagenet,0,10,linear.3,0.4527130126953125,512,29669,0,3422699,1,512.0,17.43616939825006,58.947265625,0,99.955078125,14.133978,35.252636206757415
0.446,grasp,0.6,CONV-6,tinyimagenet,0,11,linear.6,0.5482226610183716,456,28069,0,3493070,1,456.0,22.961500390579825,62.55482456140351,0,102.68201754385964,18.761578,47.24240238625949
0.4532,grasp,0.6,CONV-6,tinyimagenet,1,0,convs1.0,0.4803240597248077,91,830,0,17654,1,91.0,8.313327747386891,10.12087912087912,0,12.373626373626374,4.9664164,23.267938386872245
0.4532,grasp,0.6,CONV-6,tinyimagenet,1,1,convs1.3,0.4501410722732544,640,16594,0,2385672,1,640.0,6.091371290944517,26.928125,0,28.9625,6.630049,40.20253962499963
0.4532,grasp,0.6,CONV-6,tinyimagenet,1,3,convs1.7,0.4457601010799408,704,32865,0,5141371,1,704.0,10.316995032978328,47.68323863636363,0,57.07386363636363,9.319411,36.65179109513518
0.4532,grasp,0.6,CONV-6,tinyimagenet,1,4,convs1.10,0.4350517988204956,1280,64151,0,17841285,1,1280.0,9.278132603410633,51.11796875,0,55.9546875,11.885456,58.52253407557996
0.4532,grasp,0.6,CONV-6,tinyimagenet,1,6,convs1.14,0.4214647114276886,1408,124295,0,36833836,1,1408.0,15.22373266636648,89.27769886363636,0,107.73508522727272,16.325403,52.65170111188164
0.4532,grasp,0.6,CONV-6,tinyimagenet,1,7,convs1.17,0.3980475664138794,2560,234778,0,119603880,1,2560.0,13.777739471197128,92.71015625,0,102.23046875,19.937122,79.56409850516768
0.4532,grasp,0.6,CONV-6,tinyimagenet,1,9,linear.0,0.3745870590209961,4352,392783,0,320559823,1,4352.0,12.223124539616572,91.25344669117646,0,96.39085477941175,22.76712,120.1120154316946
0.4532,grasp,0.6,CONV-6,tinyimagenet,1,10,linear.3,0.453094482421875,512,29694,0,3431843,1,512.0,17.424801472341642,58.99609375,0,98.94921875,14.131792,35.26239637904909
0.4532,grasp,0.6,CONV-6,tinyimagenet,1,11,linear.6,0.5457226634025574,456,27941,0,3460909,1,456.0,22.93304085679221,62.27412280701754,0,101.71491228070175,18.694307,47.17431711297884
0.456,grasp,0.6,CONV-6,tinyimagenet,2,0,convs1.0,0.4913194477558136,91,849,0,18397,1,91.0,8.332595316918342,10.32967032967033,0,12.538461538461538,5.0238423,23.732944393455277
0.456,grasp,0.6,CONV-6,tinyimagenet,2,1,convs1.3,0.4478624165058136,640,16510,0,2359644,1,640.0,5.955743312090635,26.796875,0,28.84375,6.1021338,40.617185846647416
0.456,grasp,0.6,CONV-6,tinyimagenet,2,3,convs1.7,0.4492594301700592,704,33123,0,5222214,1,704.0,10.301017564975403,48.04971590909091,0,57.35085227272727,9.166317,38.10798970980825
0.456,grasp,0.6,CONV-6,tinyimagenet,2,4,convs1.10,0.4302096962928772,1280,63437,0,17435929,1,1280.0,9.273314782604576,50.56015625,0,55.26015625,11.80928,57.41470727918937
0.456,grasp,0.6,CONV-6,tinyimagenet,2,6,convs1.14,0.4228685200214386,1408,124709,0,37098094,1,1408.0,15.287641499614852,89.57173295454545,0,107.87357954545456,16.448944,53.05486949441302
0.456,grasp,0.6,CONV-6,tinyimagenet,2,7,convs1.17,0.3982103168964386,2560,234874,0,119732536,1,2560.0,13.809413283597678,92.74765625,0,102.283203125,19.925648,81.6116349056487
0.456,grasp,0.6,CONV-6,tinyimagenet,2,9,linear.0,0.3737125396728515,4352,391866,0,318924933,1,4352.0,12.224851537824554,91.04273897058825,0,96.17670036764706,22.810701,118.30160178836718
0.456,grasp,0.6,CONV-6,tinyimagenet,2,10,linear.3,0.4554443359375,512,29848,0,3466562,1,512.0,17.600049519445747,59.296875,0,98.951171875,14.232979,35.55343090482617
0.456,grasp,0.6,CONV-6,tinyimagenet,2,11,linear.6,0.560839831829071,456,28715,0,3655434,1,456.0,23.46193197212721,63.97149122807018,0,104.65570175438596,19.276543,48.22557559494286
0.465,synflow,0.6,CONV-6,tinyimagenet,0,0,convs1.0,0.9965277910232544,91,1722,0,76362,1,91.0,11.79333310860854,19.923076923076923,0,26.93406593406593,8.74106,33.50501481517306
0.465,synflow,0.6,CONV-6,tinyimagenet,0,1,convs1.3,0.9324272871017456,640,34373,0,10224220,1,640.0,8.585203638114034,54.7078125,0,59.834375,9.352679,55.08265070312369
0.465,synflow,0.6,CONV-6,tinyimagenet,0,3,convs1.7,0.8699001669883728,704,64136,0,19583209,1,704.0,15.3833254320039,92.10227272727272,0,111.35511363636364,15.051443,55.239091304492376
0.465,synflow,0.6,CONV-6,tinyimagenet,0,4,convs1.10,0.7532009482383728,1280,111064,0,53462367,1,1280.0,13.137129048071802,87.76875,0,96.6875,18.23465,81.65563774446582
0.465,synflow,0.6,CONV-6,tinyimagenet,0,6,convs1.14,0.5717807412147522,1408,168625,0,67880528,1,1408.0,18.30235111527145,120.76207386363636,0,146.42045454545453,20.168266,63.442257206323816
0.465,synflow,0.6,CONV-6,tinyimagenet,0,7,convs1.17,0.3461066484451294,2560,204142,0,110153350,43,59.53488372093023,11.914085624367,80.74296875,0,87.102734375,19.18272,90.3649439880591
0.465,synflow,0.6,CONV-6,tinyimagenet,0,9,linear.0,0.2251310348510742,4352,236067,10,118331494,657,6.624048706240487,8.427037061027745,55.243336397058826,10,59.25873161764706,17.569273,84.87802249366565
0.465,synflow,0.6,CONV-6,tinyimagenet,0,10,linear.3,0.8838348388671875,512,57923,0,13056944,1,512.0,28.30286935134791,114.130859375,0,209.982421875,25.3337,56.9056280547883
0.465,synflow,0.6,CONV-6,tinyimagenet,0,11,linear.6,0.9086328148841858,456,46522,0,9596116,1,456.0,33.11564496420977,103.0219298245614,0,177.67763157894737,29.238613,67.7583961869016
0.4618,synflow,0.6,CONV-6,tinyimagenet,1,0,convs1.0,0.9994212985038756,91,1727,0,76807,1,91.0,11.960153024275224,19.978021978021975,0,26.98901098901099,8.312424,32.74044816629757
0.4618,synflow,0.6,CONV-6,tinyimagenet,1,1,convs1.3,0.9325087070465088,640,34376,0,10225937,1,640.0,8.745123655721546,54.7125,0,59.834375,9.271893,57.07414112877788
0.4618,synflow,0.6,CONV-6,tinyimagenet,1,3,convs1.7,0.8704562783241272,704,64177,0,19609562,1,704.0,15.500240358608693,92.16051136363636,0,111.421875,15.043567,54.646655338201725
0.4618,synflow,0.6,CONV-6,tinyimagenet,1,4,convs1.10,0.7507798671722412,1280,110707,0,53117317,1,1280.0,13.088125517684968,87.48984375,0,96.45,18.00011,81.3961135932601
0.4618,synflow,0.6,CONV-6,tinyimagenet,1,6,convs1.14,0.5697801113128662,1408,168035,0,67392848,1,1408.0,18.261512289585717,120.34303977272728,0,145.8046875,19.766842,65.6506162234155
0.4618,synflow,0.6,CONV-6,tinyimagenet,1,7,convs1.17,0.3473476767539978,2560,204874,0,109539358,38,67.36842105263158,12.022595074540003,81.02890625,0,87.399609375,19.232582,92.88490131419874
0.4618,synflow,0.6,CONV-6,tinyimagenet,1,9,linear.0,0.2253198623657226,4352,236265,14,118570638,645,6.747286821705426,8.422925668165965,55.28883272058823,13,59.2883731617647,17.3921,88.45113634997158
0.4618,synflow,0.6,CONV-6,tinyimagenet,1,10,linear.3,0.882598876953125,512,57842,0,13021054,1,512.0,28.221708757337183,113.97265625,0,208.986328125,25.232677,56.7549640029804
0.4618,synflow,0.6,CONV-6,tinyimagenet,1,11,linear.6,0.9095898270606996,456,46571,0,9615828,1,456.0,32.96240166587788,103.12938596491227,0,177.81140350877192,29.091177,67.40863437748781
0.4607,synflow,0.6,CONV-6,tinyimagenet,2,0,convs1.0,0.9994212985038756,91,1727,0,76807,1,91.0,11.315853287885478,19.978021978021975,0,26.98901098901099,8.33988,32.44201910180457
0.4607,synflow,0.6,CONV-6,tinyimagenet,2,1,convs1.3,0.9326985478401184,640,34383,0,10230224,1,640.0,8.254467798024416,54.7234375,0,59.8515625,8.995501,55.21822200131575
0.4607,synflow,0.6,CONV-6,tinyimagenet,2,3,convs1.7,0.8710123896598816,704,64218,0,19633333,1,704.0,15.456310932439836,92.21875,0,111.46164772727272,15.089237,54.64611109946573
0.4607,synflow,0.6,CONV-6,tinyimagenet,2,4,convs1.10,0.7521701455116272,1280,110912,0,53311090,1,1280.0,13.145290519390256,87.65,0,96.59453125,18.081095,78.71612445627215
0.4607,synflow,0.6,CONV-6,tinyimagenet,2,6,convs1.14,0.5700209140777588,1408,168106,0,67478628,1,1408.0,18.147688710300084,120.3934659090909,0,145.7791193181818,19.788465,63.991162404059125
0.4607,synflow,0.6,CONV-6,tinyimagenet,2,7,convs1.17,0.3465050458908081,2560,204377,0,110148398,44,58.18181818181818,11.92996145109646,80.834765625,0,87.124609375,19.16403,89.32438704806049
0.4607,synflow,0.6,CONV-6,tinyimagenet,2,9,linear.0,0.225320816040039,4352,236266,2,118492292,690,6.3072463768115945,8.427353031275903,55.2890625,2,59.5006893382353,17.510525,86.52004803011312
0.4607,synflow,0.6,CONV-6,tinyimagenet,2,10,linear.3,0.8844757080078125,512,57965,0,13074887,1,512.0,28.246407002443448,114.212890625,0,210.998046875,25.297068,56.81573273726306
0.4607,synflow,0.6,CONV-6,tinyimagenet,2,11,linear.6,0.910546898841858,456,46620,0,9636203,1,456.0,33.121754189070906,103.23684210526316,0,178.67105263157896,29.304869,67.71532118060685
0.4672,prospr,0.6,CONV-6,tinyimagenet,0,0,convs1.0,0.9126157164573668,91,1577,0,64072,1,91.0,11.496025339587703,18.32967032967033,0,24.406593406593405,8.422226,31.957230965566808
0.4672,prospr,0.6,CONV-6,tinyimagenet,0,1,convs1.3,0.6851670742034912,640,25258,0,5611349,1,640.0,7.251711719296873,40.465625,0,43.9921875,7.6984425,49.92750329083079
0.4672,prospr,0.6,CONV-6,tinyimagenet,0,3,convs1.7,0.6456977128982544,704,47606,0,10887151,1,704.0,12.967277419330044,68.6221590909091,0,82.52982954545455,12.423825,47.9830321484435
0.4672,prospr,0.6,CONV-6,tinyimagenet,0,4,convs1.10,0.5548841953277588,1280,81821,0,29339551,1,1280.0,10.9287239452824,64.92265625,0,71.18671875,14.520969,69.36091217164761
